,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
5616,CHOCÓ,UNGUÍA,27800000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5617,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-08,MASCULINO,ADULTOS,1
5618,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-08,MASCULINO,ADULTOS,1
5619,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2020-07-08,MASCULINO,ADULTOS,1
5620,HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5621,META,ACACÍAS,50006000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5622,META,PUERTO GAITÁN,50568000,ARMA BLANCA / CORTOPUNZANTE,2020-07-08,MASCULINO,ADULTOS,1
5623,NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5624,NARIÑO,LA LLANADA,52385000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5625,NARIÑO,POTOSÍ,52560000,CONTUNDENTES,2020-07-08,MASCULINO,ADULTOS,1
5626,NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5627,RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5628,SUCRE,COROZAL,70215000,ARMA BLANCA / CORTOPUNZANTE,2020-07-08,MASCULINO,ADULTOS,1
5629,SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5630,TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5631,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5632,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5633,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-07-08,MASCULINO,ADULTOS,1
5634,ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5635,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5636,CÓRDOBA,CHINÚ,23182000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5637,CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5638,CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-09,MASCULINO,ADULTOS,1
5639,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5640,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5641,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5642,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5643,GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5644,GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5645,MAGDALENA,FUNDACIÓN,47288000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5646,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5647,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5648,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5649,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5650,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-09,MASCULINO,ADULTOS,1
5651,QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5652,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADOLESCENTES,1
5653,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5654,VALLE,EL CERRITO,76248000,ARMA DE FUEGO,2020-07-09,MASCULINO,ADULTOS,1
5655,VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,2020-07-09,MASCULINO,ADULTOS,1
5656,ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5657,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5658,ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5659,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5660,ANTIOQUIA,MURINDÓ,5475000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5661,ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5662,ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5663,ANTIOQUIA,YARUMAL,5887000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5664,ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5665,ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5666,BOLÍVAR,ARENAL,13042000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5667,CALDAS,SALAMINA,17653000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5668,CASANARE,SAN LUIS DE PALENQUE,85325000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5669,CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,2020-07-10,FEMENINO,ADULTOS,1
5670,CAUCA,TIMBÍO,19807000,ARMA BLANCA / CORTOPUNZANTE,2020-07-10,MASCULINO,ADULTOS,1
5671,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADOLESCENTES,1
5672,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5673,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-10,MASCULINO,ADULTOS,1
5674,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5675,GUAJIRA,MAICAO,44430000,ARMA BLANCA / CORTOPUNZANTE,2020-07-10,MASCULINO,ADULTOS,1
5676,HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADOLESCENTES,1
5677,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5678,NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5679,QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5680,QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5681,RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5682,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5683,SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5684,SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5685,TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-10,MASCULINO,ADOLESCENTES,1
5686,TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5687,TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5688,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5689,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5690,VALLE,FLORIDA,76275000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5691,VALLE,ROLDANILLO,76622000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5692,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-07-10,MASCULINO,ADULTOS,1
5693,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5694,ANTIOQUIA,EL BAGRE,5250000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,MASCULINO,ADULTOS,1
5695,ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5696,ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5697,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,MASCULINO,ADULTOS,1
5698,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,MASCULINO,ADULTOS,1
5699,ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5700,ANTIOQUIA,SAN VICENTE,5674000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5701,ANTIOQUIA,YALÍ,5885000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5702,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5703,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5704,BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5705,CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5706,CAUCA,EL TAMBO,19256000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,MASCULINO,ADULTOS,1
5707,CESAR,AGUSTÍN CODAZZI,20013000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5708,CESAR,SAN ALBERTO,20710000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5709,CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5710,CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,FEMENINO,ADULTOS,1
5711,CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5712,CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5713,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2020-07-11,MASCULINO,ADULTOS,1
5714,CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,MASCULINO,ADULTOS,1
5715,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5716,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5717,CUNDINAMARCA,ZIPAQUIRÁ,25899000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5718,META,URIBE,50370000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5719,META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5720,NARIÑO,SAMANIEGO,52678000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5721,NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5722,PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5723,QUINDÍO,LA TEBAIDA,63401000,CONTUNDENTES,2020-07-11,MASCULINO,ADULTOS,1
5724,QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5725,RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,2020-07-11,FEMENINO,MENORES,1
5726,RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5727,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5728,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-11,MASCULINO,ADULTOS,1
5729,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-11,FEMENINO,ADULTOS,1
5730,VALLE,CANDELARIA,76130000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5731,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-07-11,MASCULINO,ADULTOS,1
5732,ANTIOQUIA,BARBOSA,5079000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5733,ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5734,ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5735,ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5736,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5737,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5738,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,2020-07-12,MASCULINO,ADULTOS,1
5739,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5740,BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5741,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5742,CAUCA,ARGELIA,19050000,CONTUNDENTES,2020-07-12,MASCULINO,ADULTOS,1
5743,CAUCA,CALOTO,19142000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5744,CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,2020-07-12,FEMENINO,ADULTOS,1
5745,CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5746,CESAR,GONZÁLEZ,20310000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5747,CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5748,CÓRDOBA,PUERTO LIBERTADOR,23580000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5749,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2020-07-12,MASCULINO,ADULTOS,1
5750,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5751,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5752,CUNDINAMARCA,MADRID,25430000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5753,CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5754,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5755,CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,FEMENINO,ADULTOS,1
5756,GUAJIRA,RIOHACHA (CT),44001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5757,HUILA,LA PLATA,41396000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5758,NARIÑO,ARBOLEDA,52051000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5759,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5760,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5761,PUTUMAYO,ORITO,86320000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5762,RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADOLESCENTES,1
5763,TOLIMA,FALAN,73270000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5764,VALLE,ALCALÁ,76020000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5765,VALLE,CAICEDONIA,76122000,ARMA BLANCA / CORTOPUNZANTE,2020-07-12,MASCULINO,ADULTOS,1
5766,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5767,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5768,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5769,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5770,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5771,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5772,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5773,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5774,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5775,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5776,VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5777,VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5778,VALLE,YUMBO,76892000,ARMA DE FUEGO,2020-07-12,MASCULINO,ADULTOS,1
5779,ANTIOQUIA,BETULIA,5093000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5780,ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,2020-07-13,FEMENINO,ADULTOS,1
5781,ANTIOQUIA,ENVIGADO,5266000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5782,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5783,ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5784,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADOLESCENTES,1
5785,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5786,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-07-13,FEMENINO,ADULTOS,1
5787,CALDAS,CHINCHINÁ,17174000,ARMA BLANCA / CORTOPUNZANTE,2020-07-13,MASCULINO,ADULTOS,1
5788,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5789,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-07-13,FEMENINO,ADULTOS,1
5790,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5791,CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-13,MASCULINO,ADULTOS,1
5792,CHOCÓ,CARMEN DEL DARIEN,27150000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5793,CHOCÓ,CARMEN DEL DARIEN,27150000,ARMA DE FUEGO,2020-07-13,FEMENINO,ADULTOS,1
5794,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-13,MASCULINO,ADULTOS,1
5795,GUAJIRA,HATONUEVO,44378000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5796,GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5797,HUILA,BARAYA,41078000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5798,HUILA,PITALITO,41551000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5799,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5800,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-13,MASCULINO,ADULTOS,1
5801,SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,2020-07-13,FEMENINO,MENORES,1
5802,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5803,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-13,FEMENINO,ADULTOS,1
5804,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5805,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5806,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5807,VALLE,CANDELARIA,76130000,ARMA DE FUEGO,2020-07-13,MASCULINO,ADULTOS,1
5808,ANTIOQUIA,ANORÍ,5040000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5809,ANTIOQUIA,CALDAS,5129000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5810,ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5811,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5812,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5813,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5814,CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,2020-07-14,FEMENINO,ADULTOS,1
5815,CESAR,MANAURE,20443000,ARMA BLANCA / CORTOPUNZANTE,2020-07-14,MASCULINO,ADULTOS,1
5816,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADOLESCENTES,1
5817,CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5818,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2020-07-14,FEMENINO,ADULTOS,1
5819,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5820,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5821,CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5822,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5823,HUILA,YAGUARÁ,41885000,CONTUNDENTES,2020-07-14,FEMENINO,ADULTOS,1
5824,NARIÑO,EL CHARCO,52250000,ARMA BLANCA / CORTOPUNZANTE,2020-07-14,MASCULINO,ADULTOS,1
5825,NORTE DE SANTANDER,CONVENCIÓN,54206000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5826,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5827,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-14,MASCULINO,ADULTOS,1
5828,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5829,QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5830,TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5831,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5832,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-07-14,MASCULINO,ADULTOS,1
5833,ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,2020-07-15,MASCULINO,ADULTOS,1
5834,ANTIOQUIA,PUEBLORRICO,5576000,ARMA DE FUEGO,2020-07-15,MASCULINO,ADULTOS,1
5835,ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,2020-07-15,MASCULINO,ADULTOS,1
5836,ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,2020-07-15,MASCULINO,ADULTOS,1
5837,ATLÁNTICO,PUERTO COLOMBIA,8573000,ARMA DE FUEGO,2020-07-15,MASCULINO,ADULTOS,1
5838,ATLÁNTICO,SABANAGRANDE,8634000,ARMA DE FUEGO,2020-07-15,MASCULINO,ADULTOS,1
5839,ATLÁNTICO,SOLEDAD,8758000,ARMA BLANCA / CORTOPUNZANTE,2020-07-15,MASCULINO,ADULTOS,1
5840,BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,2020-07-15,MASCULINO,ADOLESCENTES,1
5841,BOLÍVAR,SAN PABLO,13670000,CONTUNDENTES,2020-07-15,MASCULINO,ADULTOS,1
